    tile,    year,     doy,    hour,     cID,          sp,       layer,     density,         dbh,      height,      Acrown,          bl,         LAI,         GPP,         NPP,      Transp,      Resp_r, Grow_Resp_r,    Growth_r,      Resp_s, Grow_Resp_s,    Growth_s,  Phloem_KgC,         vpd,          gs,       kstem, capacitance,       Psi_L,       Psi_W,      W_leaf,      W_stem,
       1,     169,     169,      14,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.1738,      0.1378,     61.7166,      0.2806,      5.6150,     11.2299,      2.4796,     28.9825,     57.9651,      0.0193,      0.0034,      0.2231,      0.2071,   7844.0913,-441862.0938,   -925.2802,    552.7362,  26146.9688,
       1,     169,     169,      15,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.1751,      0.1392,     73.1285,      0.2784,      5.6150,     11.2299,      2.4605,     28.9825,     57.9651,      0.0193,      0.0040,      0.2238,      0.2071,   7844.0908,-496884.4375,   -936.4021,    548.9346,  26146.9688,
       1,     169,     169,      16,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.1640,      0.1286,     87.8650,      0.2572,      5.6150,     11.2299,      2.2725,     28.9825,     57.9651,      0.0193,      0.0052,      0.2057,      0.2070,   7844.0908,-515610.9375,   -940.7864,    547.6628,  26146.9688,
       1,     169,     169,      17,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.1571,      0.1220,    101.8404,      0.2471,      5.6150,     11.2299,      2.1837,     28.9825,     57.9651,      0.0193,      0.0064,      0.1939,      0.2070,   7844.0908,-535295.6250,   -945.3500,    546.3167,  26146.9688,
       1,     169,     169,      18,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.1678,      0.1329,    133.6475,      0.2412,      5.6150,     11.2299,      2.1311,     28.9825,     57.9651,      0.0193,      0.0079,      0.2061,      0.2070,   7844.0908,-554145.8750,   -949.8096,    545.0310,  26146.9688,
       1,     169,     169,      19,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.1225,      0.0880,    105.7807,      0.2226,      5.6150,     11.2299,      1.9668,     28.9825,     57.9651,      0.0193,      0.0090,      0.1430,      0.2070,   7844.0908,-594858.2500,   -958.6194,    542.2589,  26146.9688,
       1,     169,     169,      20,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.0274,     -0.0060,     10.5824,      0.1893,      5.6150,     11.2299,      1.6731,     28.9825,     57.9651,      0.0193,      0.0079,      0.0163,      0.2069,   7844.0908,-564033.9375,   -953.5973,    544.3552,  26146.9668,
       1,     169,     169,      21,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.0001,     -0.0329,      8.4580,      0.1726,      5.6150,     11.2299,      1.5252,     28.9825,     57.9651,      0.0193,      0.0066,      0.0156,      0.2069,   7844.0903,-444342.7188,   -930.9291,    552.5037,  26146.9668,
       1,     169,     169,      22,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.0000,     -0.0327,      7.5468,      0.1642,      5.6150,     11.2299,      1.4509,     28.9825,     57.9651,      0.0193,      0.0059,      0.0156,      0.2071,   7844.0903,-431791.1562,   -928.6195,    553.4317,  26146.9707,
       1,     169,     169,      23,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.0000,     -0.0326,      7.1471,      0.1619,      5.6150,     11.2299,      1.4307,     28.9825,     57.9651,      0.0193,      0.0056,      0.0156,      0.2071,   7844.0913,-429533.4375,   -928.2526,    553.5887,  26146.9688,
       1,     169,     169,      24,       1,       3,       1,     10.0000,      1.4057,     42.6827,    250.0000,     62.9154,      3.4953,      0.0000,     -0.0324,      6.3350,      0.1566,      5.6150,     11.2299,      1.3841,     28.9825,     57.9651,      0.0193,      0.0050,      0.0156,      0.2071,   7844.0908,-428850.4375,   -928.1781,    553.6360,  26146.9688,
       1,     169,     170,       1,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0323,      4.7242,      0.1535,      5.6147,     11.2294,      1.3566,     28.9873,     57.9745,      0.0193,      0.0037,      0.0156,      0.2071,   7844.0908,-427950.2500,   -928.3257,    553.7113,  26148.1387,
       1,     169,     170,       2,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0323,      3.6912,      0.1538,      5.6147,     11.2294,      1.3593,     28.9873,     57.9745,      0.0193,      0.0029,      0.0156,      0.2071,   7844.4419,-425744.5625,   -927.6553,    553.8639,  26148.1387,
       1,     169,     170,       3,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0323,      2.8711,      0.1534,      5.6147,     11.2294,      1.3552,     28.9873,     57.9745,      0.0193,      0.0022,      0.0156,      0.2071,   7844.4419,-424289.7500,   -927.3943,    553.9647,  26148.1387,
       1,     169,     170,       4,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0321,      2.1510,      0.1488,      5.6147,     11.2294,      1.3149,     28.9873,     57.9745,      0.0193,      0.0017,      0.0156,      0.2071,   7844.4419,-423159.6875,   -927.1906,    554.0429,  26148.1367,
       1,     169,     170,       5,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0321,      1.3302,      0.1463,      5.6147,     11.2294,      1.2925,     28.9873,     57.9745,      0.0193,      0.0010,      0.0156,      0.2071,   7844.4414,-422180.2500,   -927.0121,    554.1107,  26148.1406,
       1,     169,     170,       6,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0320,      1.0730,      0.1454,      5.6147,     11.2294,      1.2847,     28.9873,     57.9745,      0.0193,      0.0008,      0.0156,      0.2071,   7844.4424,-421089.2500,   -926.8065,    554.1864,  26148.1406,
       1,     169,     170,       7,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0319,      1.0806,      0.1422,      5.6147,     11.2294,      1.2565,     28.9873,     57.9745,      0.0193,      0.0008,      0.0156,      0.2071,   7844.4424,-420680.7500,   -926.7325,    554.2146,  26148.1367,
       1,     169,     170,       8,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0091,     -0.0230,      1.1613,      0.1475,      5.6147,     11.2294,      1.3030,     28.9873,     57.9745,      0.0193,      0.0009,      0.0156,      0.2071,   7844.4414,-420656.0625,   -926.7337,    554.2164,  26148.1387,
       1,     169,     170,       9,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1227,      0.0904,      7.7627,      0.1541,      5.6147,     11.2294,      1.3620,     28.9873,     57.9745,      0.0193,      0.0006,      0.1550,      0.2071,   7844.4419,-420752.6875,   -926.7570,    554.2097,  26148.1387,
       1,     169,     170,      10,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1737,      0.1409,      9.1405,      0.1687,      5.6147,     11.2294,      1.4906,     28.9873,     57.9745,      0.0193,      0.0005,      0.2284,      0.2071,   7844.4419,-428861.2500,   -928.3518,    553.6479,  26148.1367,
       1,     169,     170,      11,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1861,      0.1522,     11.9179,      0.2033,      5.6147,     11.2294,      1.7966,     28.9873,     57.9745,      0.0193,      0.0006,      0.2463,      0.2071,   7844.4414,-431242.1875,   -928.8331,    553.4835,  26148.1387,
       1,     169,     170,      12,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1887,      0.1539,     14.5442,      0.2331,      5.6147,     11.2294,      2.0595,     28.9873,     57.9745,      0.0193,      0.0007,      0.2500,      0.2071,   7844.4419,-434852.5000,   -929.5230,    553.2336,  26148.1387,
       1,     169,     170,      13,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1890,      0.1540,     19.5021,      0.2421,      5.6147,     11.2294,      2.1395,     28.9873,     57.9745,      0.0193,      0.0010,      0.2500,      0.2071,   7844.4419,-438382.6250,   -930.0911,    552.9896,  26148.1387,
       1,     169,     170,      14,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1892,      0.1570,     14.6808,      0.1529,      5.6147,     11.2294,      1.3511,     28.9873,     57.9745,      0.0193,      0.0007,      0.2500,      0.2071,   7844.4419,-444767.7500,   -931.1913,    552.5483,  26148.1387,
       1,     169,     170,      15,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1901,      0.1582,     23.8680,      0.1409,      5.6147,     11.2294,      1.2451,     28.9873,     57.9745,      0.0193,      0.0012,      0.2500,      0.2071,   7844.4419,-439392.1875,   -923.3109,    552.9197,  26148.1387,
       1,     169,     170,      16,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1927,      0.1606,     58.2840,      0.1488,      5.6147,     11.2294,      1.3149,     28.9873,     57.9745,      0.0193,      0.0028,      0.2500,      0.2071,   7844.4419,-450212.2812,   -917.4962,    552.1721,  26148.1426,
       1,     169,     170,      17,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1940,      0.1615,     94.2028,      0.1568,      5.6147,     11.2294,      1.3855,     28.9873,     57.9745,      0.0193,      0.0046,      0.2478,      0.2071,   7844.4429,-493379.7500,   -925.7573,    549.1931,  26148.1406,
       1,     169,     170,      18,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1734,      0.1408,    105.3122,      0.1617,      5.6147,     11.2294,      1.4293,     28.9873,     57.9745,      0.0193,      0.0059,      0.2169,      0.2071,   7844.4424,-541185.5625,   -937.0704,    545.9193,  26148.1406,
       1,     169,     170,      19,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.1069,      0.0744,     14.5868,      0.1592,      5.6147,     11.2294,      1.4065,     28.9873,     57.9745,      0.0193,      0.0014,      0.1315,      0.2070,   7844.4424,-558910.9375,   -942.4686,    544.7194,  26148.1406,
       1,     169,     170,      20,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0188,     -0.0135,      0.2150,      0.1514,      5.6147,     11.2294,      1.3376,     28.9873,     57.9745,      0.0193,      0.0004,      0.0064,      0.2070,   7844.4424,-448840.1250,   -922.8357,    552.2155,  26148.1387,
       1,     169,     170,      21,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0001,     -0.0320,      0.4888,      0.1476,      5.6147,     11.2294,      1.3043,     28.9873,     57.9745,      0.0193,      0.0004,      0.0156,      0.2071,   7844.4419,-422043.0938,   -917.9811,    554.1170,  26148.1406,
       1,     169,     170,      22,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0320,      0.6321,      0.1451,      5.6147,     11.2294,      1.2821,     28.9873,     57.9745,      0.0193,      0.0005,      0.0156,      0.2071,   7844.4424,-420049.0000,   -917.6245,    554.2584,  26148.1426,
       1,     169,     170,      23,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0319,      0.8805,      0.1425,      5.6147,     11.2294,      1.2590,     28.9873,     57.9745,      0.0193,      0.0007,      0.0156,      0.2071,   7844.4429,-420051.3438,   -917.6454,    554.2583,  26148.1426,
       1,     169,     170,      24,       1,       3,       1,     10.0000,      1.4057,     42.6831,    250.0059,     62.9169,      3.4953,      0.0000,     -0.0318,      0.7378,      0.1401,      5.6147,     11.2294,      1.2376,     28.9873,     57.9745,      0.0193,      0.0006,      0.0156,      0.2071,   7844.4429,-420356.2500,   -917.7384,    554.2372,  26148.1387,
       1,     169,     171,       1,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0318,      0.4928,      0.1388,      5.6147,     11.2294,      1.2264,     28.9952,     57.9903,      0.0193,      0.0004,      0.0156,      0.2072,   7844.4419,-420362.9375,   -918.0358,    554.2496,  26149.3125,
       1,     169,     171,       2,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0317,      0.5522,      0.1363,      5.6147,     11.2294,      1.2042,     28.9952,     57.9903,      0.0193,      0.0004,      0.0156,      0.2072,   7844.7939,-419910.1250,   -917.7001,    554.2809,  26149.3125,
       1,     169,     171,       3,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0317,      0.5123,      0.1378,      5.6147,     11.2294,      1.2177,     28.9952,     57.9903,      0.0193,      0.0004,      0.0156,      0.2072,   7844.7939,-419944.6250,   -917.7164,    554.2785,  26149.3125,
       1,     169,     171,       4,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0317,      0.4512,      0.1355,      5.6147,     11.2294,      1.1969,     28.9952,     57.9903,      0.0193,      0.0004,      0.0156,      0.2072,   7844.7939,-419898.6250,   -917.7168,    554.2817,  26149.3125,
       1,     169,     171,       5,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0317,      0.4057,      0.1361,      5.6147,     11.2294,      1.2030,     28.9952,     57.9903,      0.0193,      0.0003,      0.0156,      0.2072,   7844.7939,-419819.7812,   -917.7133,    554.2872,  26149.3105,
       1,     169,     171,       6,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0316,      0.4246,      0.1334,      5.6147,     11.2294,      1.1789,     28.9952,     57.9903,      0.0193,      0.0003,      0.0156,      0.2072,   7844.7935,-419757.2812,   -917.7075,    554.2916,  26149.3125,
       1,     169,     171,       7,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0315,      0.3142,      0.1313,      5.6147,     11.2294,      1.1598,     28.9952,     57.9903,      0.0193,      0.0002,      0.0156,      0.2072,   7844.7939,-419774.9688,   -917.7161,    554.2903,  26149.3125,
       1,     169,     171,       8,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0200,     -0.0113,      0.1826,      0.1286,      5.6147,     11.2294,      1.1365,     28.9952,     57.9903,      0.0193,      0.0002,      0.0093,      0.2072,   7844.7939,-419641.0312,   -917.6929,    554.2996,  26149.3125,
       1,     169,     171,       9,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1149,      0.0827,      3.4114,      0.1509,      5.6147,     11.2294,      1.3336,     28.9952,     57.9903,      0.0193,      0.0003,      0.1444,      0.2072,   7844.7939,-419468.2812,   -917.6934,    554.3116,  26149.3125,
       1,     169,     171,      10,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1750,      0.1414,      7.1730,      0.1918,      5.6147,     11.2294,      1.6948,     28.9952,     57.9903,      0.0193,      0.0004,      0.2306,      0.2072,   7844.7939,-423414.8750,   -918.6619,    554.0381,  26149.3105,
       1,     169,     171,      11,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1884,      0.1542,      8.7609,      0.2128,      5.6147,     11.2294,      1.8800,     28.9952,     57.9903,      0.0193,      0.0004,      0.2500,      0.2072,   7844.7935,-428366.0625,   -920.5458,    553.6953,  26149.3125,
       1,     169,     171,      12,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1829,      0.1484,      8.9247,      0.2224,      5.6147,     11.2294,      1.9650,     28.9952,     57.9903,      0.0193,      0.0004,      0.2420,      0.2072,   7844.7939,-430735.2188,   -922.0229,    553.5314,  26149.3125,
       1,     169,     171,      13,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1861,      0.1512,      9.9035,      0.2393,      5.6147,     11.2294,      2.1146,     28.9952,     57.9903,      0.0193,      0.0005,      0.2468,      0.2072,   7844.7939,-431137.4062,   -922.8654,    553.5036,  26149.3125,
       1,     169,     171,      14,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1894,      0.1539,     28.8860,      0.2615,      5.6147,     11.2294,      2.3105,     28.9952,     57.9903,      0.0193,      0.0014,      0.2497,      0.2072,   7844.7939,-432372.6875,   -923.8887,    553.4182,  26149.3125,
       1,     169,     171,      15,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1912,      0.1555,     79.1403,      0.2723,      5.6147,     11.2294,      2.4065,     28.9952,     57.9903,      0.0193,      0.0039,      0.2467,      0.2072,   7844.7939,-455771.1562,   -929.1391,    551.7995,  26149.3125,
       1,     169,     171,      16,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1940,      0.1606,     78.5757,      0.1864,      5.6147,     11.2294,      1.6468,     28.9952,     57.9903,      0.0193,      0.0038,      0.2500,      0.2071,   7844.7939,-519453.2812,   -942.3585,    547.4094,  26149.3125,
       1,     169,     171,      17,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1582,      0.1255,     72.1519,      0.1652,      5.6147,     11.2294,      1.4597,     28.9952,     57.9903,      0.0193,      0.0044,      0.1988,      0.2071,   7844.7939,-524206.5312,   -943.9861,    547.1017,  26149.3125,
       1,     169,     171,      18,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.1310,      0.0971,     76.4692,      0.2035,      5.6147,     11.2294,      1.7985,     28.9952,     57.9903,      0.0193,      0.0059,      0.1588,      0.2071,   7844.7939,-516693.4688,   -943.1464,    547.6154,  26149.3105,
       1,     169,     171,      19,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0928,      0.0588,     64.9913,      0.2074,      5.6147,     11.2294,      1.8325,     28.9952,     57.9903,      0.0193,      0.0076,      0.1046,      0.2071,   7844.7935,-521363.3125,   -944.6118,    547.2960,  26149.3145,
       1,     169,     171,      20,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0195,     -0.0139,      3.4717,      0.1880,      5.6147,     11.2294,      1.6616,     28.9952,     57.9903,      0.0193,      0.0075,      0.0056,      0.2071,   7844.7944,-507654.5000,   -942.4803,    548.2341,  26149.3105,
       1,     169,     171,      21,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0331,      3.7011,      0.1768,      5.6147,     11.2294,      1.5622,     28.9952,     57.9903,      0.0193,      0.0029,      0.0156,      0.2071,   7844.7935,-430919.6875,   -927.9092,    553.4933,  26149.3105,
       1,     169,     171,      22,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0329,      3.4162,      0.1707,      5.6147,     11.2294,      1.5086,     28.9952,     57.9903,      0.0193,      0.0027,      0.0156,      0.2072,   7844.7935,-424774.5625,   -926.7665,    553.9438,  26149.3125,
       1,     169,     171,      23,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0327,      5.1286,      0.1650,      5.6147,     11.2294,      1.4582,     28.9952,     57.9903,      0.0193,      0.0040,      0.0156,      0.2072,   7844.7939,-423872.1875,   -926.6185,    554.0065,  26149.3105,
       1,     169,     171,      24,       1,       3,       1,     10.0000,      1.4058,     42.6834,    250.0118,     62.9183,      3.4953,      0.0000,     -0.0327,      5.2075,      0.1650,      5.6147,     11.2294,      1.4582,     28.9952,     57.9903,      0.0193,      0.0041,      0.0156,      0.2072,   7844.7935,-425896.5000,   -927.0389,    553.8663,  26149.3086,
       1,     169,     172,       1,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0327,      4.1308,      0.1647,      5.6153,     11.2305,      1.4553,     29.0005,     58.0011,      0.0193,      0.0032,      0.0156,      0.2072,   7844.7930,-426320.6875,   -927.4376,    553.8501,  26150.4824,
       1,     169,     172,       2,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0325,      2.8045,      0.1587,      5.6153,     11.2305,      1.4024,     29.0005,     58.0011,      0.0193,      0.0022,      0.0156,      0.2072,   7845.1450,-424882.5938,   -926.9146,    553.9496,  26150.4844,
       1,     169,     172,       3,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0323,      1.9516,      0.1538,      5.6153,     11.2305,      1.3594,     29.0005,     58.0011,      0.0193,      0.0015,      0.0156,      0.2072,   7845.1455,-423133.1250,   -926.5966,    554.0708,  26150.4824,
       1,     169,     172,       4,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0317,      0.9441,      0.1356,      5.6153,     11.2305,      1.1982,     29.0005,     58.0011,      0.0193,      0.0007,      0.0156,      0.2072,   7845.1450,-421938.2500,   -910.6561,    554.1536,  26150.4844,
       1,     169,     172,       5,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0317,      0.9054,      0.1378,      5.6153,     11.2305,      1.2178,     29.0005,     58.0011,      0.0193,      0.0007,      0.0156,      0.2072,   7845.1455,-420600.6250,   -910.3390,    554.2462,  26150.4844,
       1,     169,     172,       6,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0317,      0.8678,      0.1374,      5.6153,     11.2305,      1.2141,     29.0005,     58.0011,      0.0193,      0.0007,      0.0156,      0.2072,   7845.1455,-420439.4688,   -910.3874,    554.2574,  26150.4844,
       1,     169,     172,       7,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0316,      0.7749,      0.1338,      5.6153,     11.2305,      1.1825,     29.0005,     58.0011,      0.0193,      0.0006,      0.0156,      0.2072,   7845.1455,-420379.5938,   -910.2769,    554.2615,  26150.4844,
       1,     169,     172,       8,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0218,     -0.0097,      0.3965,      0.1305,      5.6153,     11.2305,      1.1528,     29.0005,     58.0011,      0.0193,      0.0004,      0.0117,      0.2072,   7845.1455,-420260.5938,   -910.2462,    554.2697,  26150.4844,
       1,     169,     172,       9,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1370,      0.1057,      3.6731,      0.1264,      5.6153,     11.2305,      1.1170,     29.0005,     58.0011,      0.0193,      0.0003,      0.1763,      0.2072,   7845.1455,-419786.3125,   -910.2203,    554.3026,  26150.4844,
       1,     169,     172,      10,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1780,      0.1464,      4.8653,      0.1337,      5.6153,     11.2305,      1.1813,     29.0005,     58.0011,      0.0193,      0.0003,      0.2347,      0.2072,   7845.1455,-423765.5312,   -911.4892,    554.0269,  26150.4844,
       1,     169,     172,      11,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1886,      0.1564,      6.0733,      0.1499,      5.6153,     11.2305,      1.3243,     29.0005,     58.0011,      0.0193,      0.0003,      0.2500,      0.2072,   7845.1455,-425566.5312,   -913.3323,    553.9023,  26150.4844,
       1,     169,     172,      12,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1886,      0.1559,      6.8584,      0.1631,      5.6153,     11.2305,      1.4408,     29.0005,     58.0011,      0.0193,      0.0003,      0.2500,      0.2072,   7845.1455,-427201.4375,   -915.1360,    553.7891,  26150.4824,
       1,     169,     172,      13,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1886,      0.1561,      7.3821,      0.1582,      5.6153,     11.2305,      1.3981,     29.0005,     58.0011,      0.0193,      0.0004,      0.2500,      0.2072,   7845.1450,-428303.9375,   -916.5259,    553.7128,  26150.4844,
       1,     169,     172,      14,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1886,      0.1568,      5.4231,      0.1401,      5.6153,     11.2305,      1.2376,     29.0005,     58.0011,      0.0193,      0.0003,      0.2500,      0.2072,   7845.1455,-429039.7812,   -917.4670,    553.6618,  26150.4844,
       1,     169,     172,      15,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1171,      0.0853,      3.1296,      0.1373,      5.6153,     11.2305,      1.2128,     29.0005,     58.0011,      0.0193,      0.0003,      0.1477,      0.2072,   7845.1455,-426698.9375,   -917.7032,    553.8239,  26150.4844,
       1,     169,     172,      16,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1326,      0.1005,      7.1113,      0.1463,      5.6153,     11.2305,      1.2926,     29.0005,     58.0011,      0.0193,      0.0005,      0.1693,      0.2072,   7845.1455,-423686.3125,   -915.3127,    554.0324,  26150.4863,
       1,     169,     172,      17,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1236,      0.0914,     11.7171,      0.1502,      5.6153,     11.2305,      1.3269,     29.0005,     58.0011,      0.0193,      0.0009,      0.1559,      0.2072,   7845.1460,-428315.0000,   -916.5797,    553.7119,  26150.4844,
       1,     169,     172,      18,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.1118,      0.0795,     14.1354,      0.1531,      5.6153,     11.2305,      1.3525,     29.0005,     58.0011,      0.0193,      0.0012,      0.1386,      0.2072,   7845.1455,-434359.5625,   -918.1428,    553.2936,  26150.4844,
       1,     169,     172,      19,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0725,      0.0402,      6.1094,      0.1538,      5.6153,     11.2305,      1.3594,     29.0005,     58.0011,      0.0193,      0.0009,      0.0830,      0.2072,   7845.1455,-437840.5625,   -919.2477,    553.0531,  26150.4824,
       1,     169,     172,      20,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0149,     -0.0171,      0.0634,      0.1441,      5.6153,     11.2305,      1.2732,     29.0005,     58.0011,      0.0193,      0.0007,      0.0012,      0.2072,   7845.1450,-428287.7188,   -917.7838,    553.7135,  26150.4863,
       1,     169,     172,      21,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0318,      1.0120,      0.1396,      5.6153,     11.2305,      1.2339,     29.0005,     58.0011,      0.0193,      0.0008,      0.0156,      0.2072,   7845.1460,-420059.5625,   -916.3469,    554.2834,  26150.4844,
       1,     169,     172,      22,       1,       3,       1,     10.0000,      1.4058,     42.6837,    250.0177,     62.9198,      3.4953,      0.0000,     -0.0318,      1.3167,      0.1382,      5.6153,     11.2305,      1.2215,     29.0005,     58.0011,      0.0193,      0.0010,      0.0156,      0.2072,   7845.1455,-420524.6875,   -916.4913,    554.2515,  26150.4863,
